route,app,auth,component,component_file,hooks,tables,rls,tables_via_shared,rpcs,edge_fns,edge_fn_deployed,tenant_scoped,files_walked,unresolved_from,verdict,note
/labour-hire/workers,crm7,authenticated,Redirect,,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/leads,crm7,authenticated,Leads,crm7/src/pages/leads/index.tsx,useDebounce useDocumentTitle useLeadStore usePerformanceSafety usePermissions useRenderGuard,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people tenants,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,tenant-management=true,yes,190,13,OK,
/leads/:id,crm7,authenticated,LeadDetail,crm7/src/pages/leads/[id].tsx,useAuth useChatScroll useClientStore useContactStore useLeadStore useMutation useQuery useQueryClient useRealtimeChat useRecentlyViewed useTenantId useTrackRecordView,aass_providers contact_messages profiles qualifications tenants training_providers,aass_providers=RLS_ON_TENANT_SCOPED contact_messages=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED qualifications=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_providers=RLS_ON_TENANT_SCOPED,apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_provider_qualifications units_of_competency user_preferences user_tenants,import_qualification_from_catalog,,tga-search=true,yes,121,13,OK,
/leads/:id/edit,crm7,authenticated,LeadEdit,crm7/src/pages/leads/edit.tsx,useClientStore useContactLookup useContactStore useLeadStore useQueryClient,batch_charge_rate_quotes charge_rate_quotes compliance_alerts contacts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED contacts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,179,12,OK,
/leads/create,crm7,authenticated,LeadCreate,crm7/src/pages/leads/create.tsx,useClientStore useContactLookup useContactStore useDocumentTitle useLeadStore usePermissions useQueryClient,batch_charge_rate_quotes charge_rate_quotes compliance_alerts contacts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED contacts=RLS_ON_TENANT_SCOPED,audit_logs charge_rate_snapshots developer_impersonation_sessions govt_integration_logs people profiles super_admin_action_audit tenants user_tenants wage_calculation_snapshots,,,tenant-management=true,yes,157,9,OK,
/leads/new,crm7,authenticated,Redirect,,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/leads/scoring,crm7,authenticated,LeadScoring,crm7/src/pages/leads/scoring.tsx,useLeadStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,174,12,OK,
/leave,crm7,authenticated,LeaveRequests,crm7/src/pages/leave/index.tsx,useApprenticeStore useAuth useDocumentTitle useLeaveBalanceStore useLeaveRequestStore usePermissions,app_notifications audit_logs leave_balances leave_requests org_members people profiles tenants timesheets user_tenants,app_notifications=RLS_ON_OWNER_SCOPED audit_logs=RLS_ON_OWNER_SCOPED leave_balances=RLS_ON_TENANT_SCOPED leave_requests=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED tenants=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences,acting_scope_tenant_id set_current_tenant,,tenant-management=true,yes,77,11,OK,
/leave/:id,crm7,authenticated,LeaveRequestDetail,crm7/src/pages/leave/[id].tsx,useAuth useDocumentTitle useMutation usePermissions useQuery useQueryClient,app_notifications audit_logs leave_balances leave_requests org_members people tenants,app_notifications=RLS_ON_OWNER_SCOPED audit_logs=RLS_ON_OWNER_SCOPED leave_balances=RLS_ON_TENANT_SCOPED leave_requests=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id,,tenant-management=true,yes,71,3,OK,
/leave/calendar,crm7,authenticated,LeaveCalendar,crm7/src/pages/leave/calendar.tsx,useMutation useQuery useQueryClient,app_notifications leave_balances leave_requests org_members people tenants,app_notifications=RLS_ON_OWNER_SCOPED leave_balances=RLS_ON_TENANT_SCOPED leave_requests=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,profiles user_tenants,acting_scope_tenant_id,,,yes,27,0,OK,
/leave/request,crm7,authenticated,LeaveRequest,crm7/src/pages/leave/request.tsx,useApprenticeStore useAuth useDateFormatPreference useLeaveBalanceStore,app_notifications audit_logs leave_balances leave_requests org_members people tenants user_preferences,app_notifications=RLS_ON_OWNER_SCOPED audit_logs=RLS_ON_OWNER_SCOPED leave_balances=RLS_ON_TENANT_SCOPED leave_requests=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_tenants,acting_scope_tenant_id,,,yes,81,11,OK,
/mentors,crm7,authenticated,Mentors,crm7/src/pages/mentors/index.tsx,useApprenticeStore useMentorStore,apprentice_competencies employers gto_complaints gto_compliance_assessments invoices mentor_assignments people placements tenants training_plans units_of_competency whs_incidents whs_policies whs_risk_assessments workplace_inspections,apprentice_competencies=RLS_ON_TENANT_SCOPED employers=RLS_ON_TENANT_SCOPED gto_complaints=RLS_ON_MIXED gto_compliance_assessments=RLS_ON_MIXED invoices=RLS_ON_TENANT_SCOPED mentor_assignments=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED placements=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_plans=RLS_ON_MIXED units_of_competency=RLS_ON_TENANT_SCOPED whs_incidents=RLS_ON_TENANT_SCOPED whs_policies=RLS_ON_TENANT_SCOPED whs_risk_assessments=RLS_ON_TENANT_SCOPED workplace_inspections=RLS_ON_TENANT_SCOPED,aass_providers award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions field_officers funding_sources incidents mentors opportunities profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_providers user_preferences user_tenants,invoice_summary,,,yes,81,13,OK,
/mentors/:id,crm7,authenticated,MentorDetail,crm7/src/pages/mentors/[id].tsx,useMentorStore,mentor_assignments people tenants,mentor_assignments=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,,yes,64,11,OK,
/mentors/:id/edit,crm7,authenticated,MentorEdit,crm7/src/pages/mentors/[id]/edit.tsx,useDocumentTitle useMentorStore usePermissions,,,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,tenant-management=true,n/a,65,11,OK,
/mentors/assignments/create,crm7,authenticated,MentorAssignmentCreate,crm7/src/pages/mentors/assignments/create.tsx,useApprenticeStore useDateFormatPreference useMentorStore,apprentice_competencies employers gto_complaints gto_compliance_assessments invoices mentor_assignments people placements training_plans units_of_competency user_preferences whs_incidents whs_policies whs_risk_assessments workplace_inspections,apprentice_competencies=RLS_ON_TENANT_SCOPED employers=RLS_ON_TENANT_SCOPED gto_complaints=RLS_ON_MIXED gto_compliance_assessments=RLS_ON_MIXED invoices=RLS_ON_TENANT_SCOPED mentor_assignments=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED placements=RLS_ON_TENANT_SCOPED training_plans=RLS_ON_MIXED units_of_competency=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED whs_incidents=RLS_ON_TENANT_SCOPED whs_policies=RLS_ON_TENANT_SCOPED whs_risk_assessments=RLS_ON_TENANT_SCOPED workplace_inspections=RLS_ON_TENANT_SCOPED,aass_providers award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions field_officers funding_sources incidents mentors opportunities profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_providers user_tenants,invoice_summary,,,yes,75,13,OK,
/mentors/create,crm7,authenticated,MentorCreate,crm7/src/pages/mentors/create.tsx,useMentorStore,aass_providers qualifications training_providers,aass_providers=RLS_ON_TENANT_SCOPED qualifications=RLS_ON_TENANT_SCOPED training_providers=RLS_ON_TENANT_SCOPED,apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_provider_qualifications units_of_competency user_preferences user_tenants,import_qualification_from_catalog,,tga-search=true,yes,102,13,OK,
/notifications,crm7,authenticated,Notifications,crm7/src/pages/notifications/index.tsx,useDocumentTitle useNotificationStore usePermissions,people tenants,people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,tenant-management=true,yes,85,11,OK,
/notifications/settings,crm7,authenticated,NotificationSettings,crm7/src/pages/financial/invoices/create.tsx,useDateFormatPreference useInvoiceStore,aass_providers invoice_line_items invoices qualifications training_providers user_preferences,aass_providers=RLS_ON_TENANT_SCOPED invoice_line_items=RLS_ON_TENANT_SCOPED invoices=RLS_ON_TENANT_SCOPED qualifications=RLS_ON_TENANT_SCOPED training_providers=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_provider_qualifications units_of_competency user_tenants,import_qualification_from_catalog,,tga-search=true,yes,104,13,OK,
/onboarding/induction-checklist,crm7,authenticated,InductionChecklist,crm7/src/pages/onboarding/induction-checklist.tsx,useDateFormatPreference,user_preferences,user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants,,,,n/a,59,3,OK,
/opportunities,crm7,authenticated,Opportunities,crm7/src/pages/opportunities/index.tsx,useDocumentTitle useOpportunityStore usePermissions useReactTable useTablePreferences,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people tenants user_preferences,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_tenants wage_calculation_snapshots,,,tenant-management=true,yes,194,12,OK,
/opportunities/:id,crm7,authenticated,OpportunityDetail,crm7/src/pages/opportunities/[id]/index.tsx,useOpportunityStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts contacts employers funding_sources host_agreements leads mentors opportunities people placements timesheets training_providers vacancies,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED contacts=RLS_ON_TENANT_SCOPED employers=RLS_ON_TENANT_SCOPED funding_sources=RLS_ON_TENANT_SCOPED host_agreements=RLS_ON_MIXED leads=RLS_ON_TENANT_SCOPED mentors=RLS_ON_TENANT_SCOPED opportunities=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED placements=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED training_providers=RLS_ON_TENANT_SCOPED vacancies=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients custom_page_revisions custom_pages developer_impersonation_sessions field_officers govt_integration_logs gto_complaints incidents profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,206,15,OK,
/opportunities/:id/edit,crm7,authenticated,OpportunityEdit,crm7/src/pages/opportunities/[id]/edit.tsx,useOpportunityStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_provider_qualifications training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,tga-search=true,yes,214,14,OK,
/opportunities/create,crm7,authenticated,OpportunityCreate,crm7/src/pages/opportunities/create.tsx,useOpportunityStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_provider_qualifications training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,tga-search=true,yes,214,14,OK,
/payroll,crm7,authenticated,Payroll,crm7/src/pages/payroll/award-rates/index.tsx,useDocumentTitle usePermissions useQuery,rate_schedules,rate_schedules=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,fairwork-enhanced,fairwork-enhanced=true tenant-management=true,yes,64,3,OK,
/payroll/award-rates,crm7,authenticated,PayrollAwardRates,crm7/src/pages/payroll/award-rates/create.tsx,useDateFormatPreference useSearch,boot_assessments rate_schedules user_preferences,boot_assessments=RLS_ON_TENANT_SCOPED rate_schedules=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants,,,,yes,67,3,OK,
/payroll/award-rates/create,crm7,authenticated,PayrollAwardRatesCreate,crm7/src/pages/payroll/award-rates/create.tsx,useDateFormatPreference useSearch,boot_assessments rate_schedules user_preferences,boot_assessments=RLS_ON_TENANT_SCOPED rate_schedules=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants,,,,yes,67,3,OK,
/payroll/dashboard,crm7,authenticated,PayrollDashboard,crm7/src/pages/payroll/pay-periods/create.tsx,useDateFormatPreference usePayPeriodStore,app_notifications batch_charge_rate_quotes charge_rate_quotes compliance_alerts org_members timesheet_events timesheets user_preferences,app_notifications=RLS_ON_OWNER_SCOPED batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED timesheet_events=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants wage_calculation_snapshots,,,,yes,179,12,OK,
/payroll/missing-timesheets,crm7,authenticated,PayrollMissingTimesheets,crm7/src/pages/payroll/rcti/index.tsx,useDocumentTitle usePermissions useRctiStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts rcti_invoices timesheets,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED rcti_invoices=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,acting_scope_tenant_id,,tenant-management=true,yes,181,14,OK,
/payroll/pay-periods,crm7,authenticated,PayrollPayPeriods,crm7/src/pages/payroll/missing-timesheets/index.tsx,useDateFormatPreference useDocumentTitle usePermissions,placements timesheets user_preferences,placements=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants,,,tenant-management=true,yes,56,5,OK,
/payroll/pay-periods/create,crm7,authenticated,PayrollPayPeriodsCreate,crm7/src/pages/payroll/pay-periods/index.tsx,useDocumentTitle usePayPeriodStore usePermissions,app_notifications batch_charge_rate_quotes charge_rate_quotes compliance_alerts org_members timesheet_events timesheets,app_notifications=RLS_ON_OWNER_SCOPED batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED timesheet_events=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,tenant-management=true,yes,176,12,OK,
/payroll/rcti,crm7,authenticated,PayrollRcti,crm7/src/pages/awards/index.tsx,useDocumentTitle useFairWorkAwardStore usePermissions useReactTable useTablePreferences,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people tenants user_preferences,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_tenants wage_calculation_snapshots,,,tenant-management=true,yes,177,12,OK,
/payroll/timesheets,crm7,authenticated,PayrollTimesheets,crm7/src/pages/payroll/dashboard.tsx,useAuth usePayrollStore useSearch,audit_logs people,audit_logs=RLS_ON_OWNER_SCOPED people=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenant_settings tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id build_pay_run_from_timesheets,,fairwork-enhanced=true,yes,142,12,OK,
